order_id,customer_id,store_id,order_date,promotion_id
278606,19948,49,2023-10-27,40
278607,48834,63,2021-08-02,7
278608,4203,61,2023-08-04,30
278609,33751,44,2020-08-25,15
278610,26730,24,2023-09-17,44
278611,41681,26,2021-06-19,26
278612,2842,2,2023-01-19,14
278613,49840,96,2021-02-09,46
278614,41812,92,2021-12-12,45
278615,15591,47,2022-12-08,3
278616,17214,32,2023-02-03,47
278617,10696,3,2023-11-13,2
278618,29168,53,2020-05-14,42
278619,7492,18,2021-10-22,37
278620,26566,4,2021-04-12,6
278621,46926,93,2023-03-19,32
278622,35497,43,2022-02-16,34
278623,37410,69,2021-08-30,38
278624,3300,78,2022-02-14,31
278625,25861,1,2021-06-11,10
278626,7954,91,2022-06-25,48
278627,24066,37,2023-08-09,35
278628,12860,70,2020-08-23,42
278629,8577,75,2023-05-03,14
278630,43318,32,2023-11-25,17
278631,14416,17,2022-09-13,46
278632,28393,92,2020-01-20,3
278633,2757,54,2023-03-13,9
278634,820,57,2020-12-30,6
278635,37393,10,2020-08-21,6
278636,44228,25,2020-12-19,16
278637,30736,21,2023-08-20,38
278638,15407,71,2023-04-27,31
278639,28168,70,2020-04-09,23
278640,24071,33,2022-03-13,6
278641,1079,82,2023-07-13,35
278642,23983,58,2023-11-24,49
278643,32549,3,2022-03-26,22
278644,13822,72,2021-10-07,22
278645,21249,37,2023-05-17,33
278646,1080,97,2020-11-08,34
278647,12986,25,2021-11-03,34
278648,16312,63,2022-04-24,24
278649,47955,71,2022-09-22,50
278650,22482,98,2020-07-15,1
278651,35808,100,2023-11-25,4
278652,44176,91,2021-06-12,37
278653,30178,97,2021-08-04,27
278654,39420,66,2020-05-04,20
278655,43499,84,2022-07-12,8
278656,47932,28,2021-03-05,17
278657,2830,51,2023-06-24,26
278658,23195,26,2020-03-20,49
278659,23708,15,2022-05-08,8
278660,1636,49,2023-04-16,8
278661,45784,25,2022-12-04,18
278662,9948,25,2020-12-29,9
278663,7921,41,2021-06-25,27
278664,21304,45,2023-02-02,36
278665,12075,23,2021-04-16,6
278666,23045,19,2023-04-08,37
278667,15666,1,2023-06-09,28
278668,21099,48,2023-07-29,11
278669,46396,89,2022-10-23,13
278670,16395,38,2020-09-30,44
278671,41657,90,2021-01-20,1
278672,18634,42,2023-11-27,1
278673,48345,63,2021-04-03,14
278674,2548,13,2022-08-24,22
278675,14711,54,2021-10-25,47
278676,41962,4,2020-10-23,9
278677,23712,19,2021-03-31,42
278678,35516,63,2021-04-07,22
278679,6963,34,2021-02-08,30
278680,9263,17,2022-11-21,15
278681,25391,66,2021-03-18,16
278682,40511,24,2021-02-27,48
278683,23642,26,2021-08-01,46
278684,31043,28,2022-01-18,12
278685,5736,45,2022-09-18,12
278686,21824,23,2021-10-02,25
278687,16696,24,2022-05-21,3
278688,6564,20,2020-06-24,29
278689,18214,53,2020-05-21,35
278690,48777,28,2020-03-30,17
278691,42185,23,2023-04-30,25
278692,43438,76,2020-08-14,7
278693,34624,41,2022-05-23,34
278694,36643,52,2022-02-10,50
278695,28707,25,2021-03-16,19
278696,226,68,2021-12-14,23
278697,33762,54,2021-04-28,37
278698,33353,47,2023-02-22,15
278699,39502,73,2023-10-29,1
278700,35099,42,2020-06-24,27
278701,6560,50,2023-06-21,30
278702,3295,76,2022-08-03,50
278703,13157,29,2023-06-22,14
278704,41650,14,2021-12-03,47
278705,31902,85,2021-01-05,16
278706,24915,8,2023-10-11,10
278707,41458,24,2020-03-26,14
278708,15135,45,2022-10-12,35
278709,8122,10,2021-06-13,1
278710,13833,30,2023-02-07,22
278711,12251,38,2022-11-13,2
278712,19191,12,2023-11-29,30
278713,5646,1,2023-09-14,17
278714,1626,46,2023-03-21,29
278715,34031,21,2020-02-11,39
278716,24287,28,2022-03-17,21
278717,49522,65,2022-04-09,43
278718,34461,54,2023-05-20,27
278719,30292,12,2022-02-05,34
278720,14753,1,2021-08-11,22
278721,25178,61,2020-12-18,9
278722,34499,75,2020-12-25,46
278723,42628,38,2022-12-17,46
278724,14811,75,2022-01-22,24
278725,33920,92,2022-01-17,9
278726,20832,68,2022-01-29,24
278727,26694,47,2020-03-22,50
278728,25663,54,2023-10-15,30
278729,16243,18,2020-02-29,34
278730,23627,7,2022-12-31,32
278731,37758,34,2023-10-07,20
278732,36549,11,2021-01-06,13
278733,43192,20,2022-05-22,13
278734,18927,95,2023-09-07,38
278735,36052,94,2022-07-01,13
278736,49,9,2023-07-14,19
278737,12607,44,2023-11-15,43
278738,16627,2,2023-04-05,18
278739,12781,71,2020-04-07,35
278740,19299,26,2023-09-15,23
278741,30816,6,2022-02-17,31
278742,12710,94,2022-10-21,32
278743,23576,59,2021-07-15,26
278744,47123,30,2021-04-26,8
278745,24487,72,2020-03-22,1
278746,34823,33,2020-07-26,28
278747,13949,94,2023-06-04,28
278748,7229,79,2022-08-26,30
278749,34271,37,2020-03-12,38
278750,4048,1,2022-07-31,43
278751,28395,8,2021-03-12,1
278752,7582,23,2022-12-30,49
278753,4861,44,2020-02-21,22
278754,24299,53,2022-04-10,40
278755,14101,97,2020-08-13,39
278756,32643,61,2020-06-03,26
278757,4334,65,2023-12-08,9
278758,24755,54,2021-04-12,39
278759,37518,25,2023-08-23,29
278760,46300,96,2022-03-16,2
278761,45307,91,2023-08-21,19
278762,26217,19,2020-09-09,19
278763,45453,57,2023-11-15,10
278764,42843,39,2020-01-17,17
278765,13944,63,2020-08-11,6
278766,317,81,2023-02-27,21
278767,9854,64,2022-01-25,48
278768,37951,63,2020-08-01,23
278769,15748,69,2020-08-22,5
278770,48293,31,2021-05-27,29
278771,44626,11,2021-11-16,32
278772,45807,95,2021-11-19,23
278773,41022,38,2021-01-13,3
278774,23162,62,2022-02-19,27
278775,15202,53,2022-02-26,14
278776,5779,3,2023-02-27,22
278777,42484,45,2021-06-26,32
278778,24661,1,2021-04-15,21
278779,15945,82,2020-11-07,20
278780,43509,49,2022-07-22,21
278781,40573,94,2021-12-06,17
278782,7018,33,2022-01-29,23
278783,36298,71,2020-03-04,29
278784,2117,88,2020-06-29,46
278785,35117,94,2020-04-07,47
278786,774,16,2021-01-18,7
278787,25887,14,2020-02-16,40
278788,47695,66,2023-01-16,9
278789,37203,10,2020-07-10,38
278790,9578,22,2020-05-05,7
278791,14452,9,2022-03-03,15
278792,9630,41,2020-02-28,46
278793,23895,100,2023-07-29,13
278794,36576,73,2020-07-16,32
278795,40865,27,2020-12-30,36
278796,14791,86,2021-10-06,49
278797,36760,26,2020-01-12,16
278798,10905,34,2020-10-04,47
278799,45043,97,2021-07-14,38
278800,47350,13,2022-01-01,22
278801,36051,93,2022-06-12,25
278802,39041,37,2020-05-25,3
278803,3056,48,2022-12-09,16
278804,11370,22,2020-08-24,1
278805,25019,19,2020-07-31,24
278806,29279,20,2023-01-19,33
278807,9414,11,2023-02-24,21
278808,13871,58,2020-12-21,45
278809,23660,67,2023-03-14,24
278810,21549,5,2023-09-21,41
278811,44011,73,2023-02-10,9
278812,46945,65,2023-05-23,34
278813,24884,91,2023-04-01,45
278814,31828,35,2022-09-30,25
278815,5839,56,2022-04-09,44
278816,27784,20,2020-04-17,12
278817,46455,91,2022-04-01,29
278818,17289,55,2022-10-20,17
278819,34850,88,2021-08-27,4
278820,4034,89,2021-01-17,33
278821,47465,34,2023-06-02,12
278822,17457,27,2023-04-11,23
278823,8035,88,2022-07-03,6
278824,20301,53,2020-01-27,43
278825,8689,15,2023-10-04,23
278826,45537,52,2022-07-18,20
278827,22338,61,2021-06-10,35
278828,3859,69,2022-05-03,27
278829,30328,14,2020-10-03,43
278830,6111,63,2023-10-01,28
278831,33560,49,2023-08-26,34
278832,36631,32,2023-10-11,19
278833,33812,38,2022-10-15,50
278834,232,91,2020-03-24,43
278835,22912,60,2021-09-26,32
278836,18662,52,2021-01-06,7
278837,7405,57,2022-08-10,23
278838,27463,42,2022-09-09,20
278839,42938,48,2021-11-06,13
278840,1293,97,2020-10-30,10
278841,37493,79,2023-05-04,13
278842,45507,2,2022-08-12,29
278843,40527,6,2022-07-02,20
278844,33323,84,2022-11-18,35
278845,25183,82,2021-05-15,43
278846,37709,11,2021-08-28,20
278847,31895,7,2020-01-26,49
278848,32831,24,2020-12-13,15
278849,37905,23,2021-04-21,41
278850,29554,17,2023-12-02,40
278851,3551,67,2022-05-02,50
278852,21932,96,2023-03-11,18
278853,43942,18,2023-09-24,35
278854,28300,73,2021-02-07,3
278855,4915,95,2020-02-08,6
278856,49574,16,2021-01-13,34
278857,35499,95,2021-01-31,41
278858,15687,58,2020-11-07,14
278859,22451,52,2020-01-21,42
278860,16410,65,2023-04-21,49
278861,13392,22,2022-04-18,37
278862,46868,31,2022-05-02,2
278863,15152,96,2023-01-25,25
278864,37735,24,2020-06-27,38
278865,36641,74,2021-09-06,7
278866,29022,47,2020-10-23,47
278867,47861,67,2022-08-03,48
278868,20406,59,2023-10-24,49
278869,19789,88,2021-12-14,34
278870,22389,24,2023-07-22,29
278871,27858,100,2020-05-19,34
278872,47843,25,2020-08-31,47
278873,29315,61,2023-01-19,39
278874,39768,9,2023-10-26,25
278875,20901,80,2022-09-19,10
278876,26813,52,2023-05-08,19
278877,34873,6,2020-05-04,16
278878,48035,19,2023-09-20,11
278879,42175,25,2023-06-09,14
278880,10231,9,2022-11-01,35
278881,6458,30,2020-12-17,39
278882,19732,7,2020-08-26,21
278883,44458,23,2020-07-03,10
278884,2304,59,2021-06-08,35
278885,16975,76,2023-02-03,9
278886,4047,84,2023-07-02,19
278887,38580,6,2021-10-11,15
278888,30856,81,2020-06-13,35
278889,3593,99,2022-01-31,42
278890,3431,61,2020-10-08,3
278891,14109,44,2020-03-08,14
278892,33234,99,2020-03-13,29
278893,40618,26,2021-10-28,9
278894,3217,79,2022-02-15,28
278895,6722,40,2023-06-05,41
278896,12289,5,2020-08-14,50
278897,42901,19,2022-03-04,29
278898,21771,79,2021-08-19,25
278899,5187,59,2022-06-07,3
278900,29388,24,2021-03-18,38
278901,11107,10,2021-10-20,47
278902,46105,74,2020-05-13,18
278903,23244,31,2021-07-29,17
278904,26173,37,2020-04-27,9
278905,36686,12,2020-10-18,41
278906,5693,39,2020-07-08,16
278907,35618,57,2020-04-03,16
278908,43866,12,2023-11-15,10
278909,632,12,2020-06-05,37
278910,8299,52,2022-01-02,34
278911,16138,90,2021-11-26,46
278912,11192,96,2021-01-29,24
278913,23802,92,2022-07-15,10
278914,37175,42,2022-01-09,37
278915,3041,26,2021-01-06,13
278916,46918,80,2022-03-20,37
278917,899,50,2022-08-21,28
278918,6663,85,2022-12-12,20
278919,20808,31,2020-07-14,7
278920,23480,71,2022-12-17,43
278921,21309,68,2020-08-29,7
278922,11503,84,2020-10-04,13
278923,2248,89,2020-05-23,16
278924,26551,42,2022-06-06,31
278925,23622,54,2021-07-10,18
278926,49510,59,2023-07-29,26
278927,20409,86,2022-05-24,4
278928,31485,2,2023-07-04,3
278929,45315,79,2023-12-11,34
278930,9414,51,2022-07-08,12
278931,31706,73,2023-07-11,12
278932,26311,2,2021-07-03,17
278933,30211,2,2022-09-12,5
278934,42609,69,2020-08-02,37
278935,13358,69,2022-02-02,13
278936,45320,62,2023-02-27,24
278937,19668,38,2023-02-07,5
278938,11179,46,2021-07-21,32
278939,11050,36,2021-08-04,10
278940,42066,60,2020-10-19,3
278941,12805,4,2021-02-28,1
278942,28060,42,2021-02-07,10
278943,43383,31,2020-09-13,37
278944,2207,66,2021-09-24,13
278945,8150,31,2021-07-26,45
278946,26654,17,2023-12-07,19
278947,30187,48,2021-04-20,3
278948,20952,32,2022-03-10,40
278949,6245,26,2020-07-06,19
278950,18148,22,2020-05-22,21
278951,43590,48,2022-11-15,31
278952,46723,41,2020-04-14,35
278953,43160,59,2023-04-01,37
278954,25712,96,2021-02-28,11
278955,23579,10,2023-08-11,8
278956,21157,27,2020-02-24,30
278957,27799,46,2021-01-25,49
278958,36783,70,2021-06-18,17
278959,46995,2,2022-11-10,42
278960,31946,68,2022-10-12,46
278961,40744,70,2023-01-21,38
278962,32699,18,2023-01-28,50
278963,10568,74,2021-11-26,50
278964,30384,91,2021-05-05,42
278965,33767,59,2021-01-19,23
278966,32007,38,2022-05-02,33
278967,41137,92,2023-06-06,22
278968,10454,83,2021-01-28,27
278969,14283,82,2020-05-27,48
278970,47698,45,2021-07-20,4
278971,22287,8,2021-02-09,12
278972,2496,45,2020-09-09,49
278973,5975,96,2022-11-21,19
278974,795,8,2022-12-01,27
278975,48482,83,2023-07-23,5
278976,46326,73,2023-01-10,44
278977,33612,96,2020-04-22,12
278978,37194,50,2023-01-10,28
278979,4640,78,2020-11-02,13
278980,5168,51,2020-08-30,36
278981,20934,97,2022-04-25,46
278982,13171,74,2020-04-06,37
278983,21064,7,2022-06-25,8
278984,27275,28,2021-07-16,39
278985,4017,63,2023-03-09,6
278986,13732,82,2021-05-23,28
278987,561,53,2021-09-11,24
278988,11788,5,2020-11-10,12
278989,27558,3,2021-07-09,9
278990,32626,53,2021-07-12,13
278991,38298,39,2022-12-15,45
278992,33488,69,2023-09-11,19
278993,18824,50,2020-07-20,4
278994,111,78,2021-07-20,8
278995,11032,70,2022-04-08,48
278996,25494,77,2020-08-11,8
278997,9100,20,2022-03-27,28
278998,3722,12,2023-12-17,12
278999,1590,64,2023-01-21,37
279000,13184,72,2022-04-14,21
279001,8802,65,2023-08-24,11
279002,39757,8,2021-12-23,32
279003,34671,43,2021-09-14,19
279004,7979,17,2021-05-06,29
279005,336,38,2021-11-29,19
279006,36029,71,2022-02-25,10
279007,12011,91,2021-02-18,4
279008,29131,8,2022-05-01,29
279009,37220,16,2020-10-27,37
279010,46630,11,2023-10-11,20
279011,9591,18,2020-04-13,27
279012,41299,94,2023-11-03,22
279013,9115,5,2022-07-09,46
279014,10648,88,2023-01-07,8
279015,25570,95,2021-06-07,50
279016,29256,3,2021-03-26,26
279017,21847,46,2020-10-05,6
279018,21944,46,2022-07-14,32
279019,26539,48,2022-07-14,3
279020,1765,14,2022-11-02,43
279021,13277,80,2023-04-01,23
279022,2792,39,2023-12-06,8
279023,46738,54,2021-05-05,41
279024,25192,71,2023-03-02,45
279025,40764,16,2022-09-20,4
279026,38082,21,2022-11-30,27
279027,36281,39,2020-11-26,13
279028,26619,71,2022-10-10,48
279029,46112,50,2021-10-07,9
279030,8871,7,2020-11-02,32
279031,25167,60,2020-09-22,37
279032,2474,15,2021-11-08,17
279033,4181,34,2023-03-11,16
279034,41418,19,2023-12-23,50
279035,18436,90,2020-06-09,2
279036,35201,23,2022-05-05,11
279037,1972,34,2023-07-27,12
279038,18164,10,2022-02-23,45
279039,27301,20,2023-04-13,12
279040,49842,37,2023-07-04,44
279041,22496,39,2020-12-23,33
279042,33749,61,2023-10-05,45
279043,40894,43,2020-09-13,19
279044,42058,5,2020-10-05,31
279045,20524,39,2022-09-29,46
279046,35161,16,2021-11-09,50
279047,31984,98,2020-04-27,8
279048,44718,74,2022-07-10,2
279049,23753,99,2021-06-17,5
279050,14055,43,2023-10-23,16
279051,150,21,2023-06-27,2
279052,40560,73,2021-11-15,2
279053,40243,9,2023-06-13,36
279054,29294,33,2021-12-04,50
279055,17332,54,2021-08-13,34
279056,15853,17,2022-11-04,18
279057,9740,12,2023-03-29,20
279058,17797,30,2023-09-07,49
279059,19157,37,2021-12-28,2
279060,8586,11,2022-01-25,42
279061,49375,32,2021-03-20,43
279062,23497,39,2021-02-11,12
279063,25219,59,2023-09-05,29
279064,42443,65,2020-04-22,18
279065,21069,100,2021-01-17,38
279066,11268,88,2020-05-06,4
279067,8409,68,2022-10-29,46
279068,18985,64,2022-06-01,19
279069,40679,88,2020-04-20,24
279070,35421,95,2021-06-03,31
279071,27073,6,2021-06-15,34
279072,6069,99,2022-06-26,25
279073,48765,32,2020-09-21,50
279074,42384,20,2022-07-20,19
279075,45449,64,2021-08-08,8
279076,39434,26,2021-02-24,35
279077,41607,98,2021-09-21,41
279078,4495,37,2020-11-04,37
279079,37147,98,2023-02-02,28
279080,29017,24,2021-05-31,25
279081,11339,82,2021-08-30,34
279082,4740,67,2021-12-09,3
279083,33154,44,2021-07-14,28
279084,41366,8,2022-11-10,7
279085,48602,27,2023-05-15,1
279086,32560,87,2021-11-27,12
279087,48719,36,2021-12-16,35
279088,34221,89,2022-03-24,44
279089,21322,44,2022-04-04,43
279090,34296,68,2021-09-14,25
279091,21305,38,2023-02-01,25
279092,9292,85,2022-02-05,25
279093,12504,75,2021-05-16,16
279094,7120,44,2023-10-27,14
279095,32680,28,2021-10-19,22
279096,38397,18,2020-05-24,30
279097,38910,76,2023-07-24,27
279098,14555,13,2022-08-07,23
279099,28761,1,2023-10-28,42
279100,38395,23,2021-10-10,19
279101,4022,87,2020-06-29,25
279102,2196,87,2021-11-06,46
279103,8697,20,2022-02-16,29
279104,23193,62,2023-12-13,44
279105,12987,11,2020-11-15,15
279106,32163,40,2023-08-31,33
279107,31661,97,2023-08-15,6
279108,20458,37,2023-08-21,26
279109,23306,53,2023-06-12,7
279110,26132,93,2020-11-28,33
279111,36186,40,2020-05-07,39
279112,15313,13,2021-03-25,21
279113,28860,3,2021-04-22,47
279114,12674,67,2023-09-23,36
279115,21,20,2023-11-19,29
279116,44510,42,2023-06-21,2
279117,44445,72,2021-08-13,42
279118,15769,20,2020-10-04,1
279119,22720,71,2021-09-21,37
279120,6196,64,2022-05-23,42
279121,20700,36,2020-03-17,29
279122,25650,81,2020-12-15,2
279123,19630,72,2022-11-03,5
279124,5296,81,2023-05-28,40
279125,41052,2,2023-12-21,35
279126,29077,79,2023-08-23,12
279127,16343,46,2020-06-02,45
279128,3748,53,2023-01-30,46
279129,27524,81,2020-06-24,8
279130,31469,64,2022-04-25,8
279131,34515,21,2021-12-24,28
279132,15216,17,2022-01-19,16
279133,12005,33,2021-06-11,14
279134,36778,52,2021-11-10,38
279135,41853,92,2022-06-14,37
279136,28644,32,2021-12-29,23
279137,31614,10,2022-10-14,5
279138,48088,86,2022-09-01,7
279139,4493,29,2022-02-05,30
279140,33167,1,2021-08-19,44
279141,46347,50,2020-09-10,32
279142,25912,79,2022-03-28,48
279143,15871,62,2020-05-05,29
279144,36748,50,2021-08-04,49
279145,46201,30,2020-08-27,13
279146,34010,81,2023-02-17,45
279147,14047,52,2022-11-15,18
279148,14357,3,2023-03-05,26
279149,38510,32,2023-01-28,45
279150,10468,61,2020-01-15,41
279151,21997,20,2020-11-11,11
279152,3349,96,2023-07-26,40
279153,49484,78,2023-05-03,18
279154,22195,92,2021-05-01,14
279155,40194,81,2020-05-15,8
279156,44596,4,2020-12-21,15
279157,32295,64,2020-11-23,34
279158,30982,100,2023-07-05,2
279159,22771,32,2021-08-11,40
279160,12672,63,2020-10-26,33
279161,43509,30,2023-01-16,35
279162,32413,75,2020-10-14,35
279163,40461,21,2022-04-27,19
279164,48948,35,2021-01-19,30
279165,20444,73,2022-03-11,48
279166,24791,12,2023-11-29,18
279167,14705,92,2023-01-27,23
279168,32848,28,2021-11-13,25
279169,7250,97,2022-06-01,3
279170,8339,39,2022-06-05,33
279171,1983,17,2020-08-15,44
279172,20367,78,2020-10-14,38
279173,30373,71,2022-04-10,30
279174,10349,8,2023-09-28,47
279175,1261,7,2020-03-09,1
279176,47255,57,2023-05-04,50
279177,36135,55,2020-02-18,26
279178,16751,55,2020-12-28,22
279179,45121,88,2022-05-04,4
279180,33013,47,2020-01-10,47
279181,34121,8,2021-05-11,44
279182,14355,46,2021-09-14,21
279183,20920,67,2022-09-14,36
279184,41348,81,2023-02-07,23
279185,10818,76,2022-09-23,26
279186,23449,43,2020-12-13,37
279187,49236,72,2023-12-25,5
279188,34866,11,2020-01-19,45
279189,33532,14,2021-08-23,19
279190,12151,82,2023-01-26,24
279191,46305,64,2022-04-22,48
279192,27878,76,2020-12-03,47
279193,5002,43,2021-04-02,3
279194,6963,45,2023-04-07,35
279195,19836,17,2020-02-23,35
279196,28040,99,2023-11-14,50
279197,28462,83,2021-11-27,4
279198,20674,12,2021-10-30,1
279199,32099,6,2022-07-19,7
279200,4817,46,2021-09-04,26
279201,39211,33,2021-11-13,17
279202,5326,12,2020-09-28,3
279203,17583,99,2021-07-01,10
279204,1919,25,2020-04-02,46
279205,48803,77,2020-02-23,44
279206,40318,11,2022-11-24,20
279207,43773,43,2021-09-27,37
279208,24135,65,2022-12-16,5
279209,41610,66,2023-05-21,43
279210,34055,20,2023-08-01,48
279211,29830,100,2022-03-10,28
279212,9613,40,2021-03-25,5
279213,20678,80,2021-02-22,28
279214,6866,93,2023-03-22,30
279215,23715,20,2022-08-02,1
279216,48333,85,2023-05-09,10
279217,31470,88,2023-02-25,5
279218,16889,69,2021-09-13,37
279219,25762,73,2020-06-27,38
279220,41995,52,2021-07-10,37
279221,2908,58,2023-07-13,9
279222,24790,61,2020-04-16,45
279223,14659,75,2021-11-11,12
279224,46751,9,2023-01-03,28
279225,23619,49,2022-04-24,18
279226,47327,90,2023-04-09,25
279227,30784,45,2022-06-06,31
279228,32079,66,2023-06-06,13
279229,43807,20,2023-05-16,19
279230,27129,29,2022-09-21,7
279231,24444,74,2022-01-15,1
279232,7143,70,2022-07-10,36
279233,15763,95,2021-04-04,50
279234,17705,40,2023-12-23,6
279235,39832,51,2020-08-25,12
279236,18460,21,2020-05-20,48
279237,44962,39,2021-01-07,28
279238,46119,87,2021-02-17,15
279239,42655,98,2020-02-08,38
279240,36317,44,2021-10-19,6
279241,48453,76,2021-09-24,18
279242,46105,3,2021-07-26,2
279243,33059,20,2020-05-31,42
279244,49117,97,2023-06-10,3
279245,42555,24,2022-10-17,31
279246,23508,60,2021-04-06,19
279247,22908,56,2022-02-25,38
279248,44273,34,2023-12-15,13
279249,23856,30,2022-08-20,35
279250,37268,10,2021-03-15,32
279251,7534,35,2020-02-02,47
279252,1813,98,2020-11-16,38
279253,38747,36,2021-01-25,8
279254,8078,18,2023-08-21,13
279255,18979,89,2022-12-15,47
279256,43024,50,2022-12-24,15
279257,42869,66,2022-02-22,6
279258,10336,26,2021-10-22,11
279259,6358,41,2023-03-09,16
279260,15850,79,2020-07-15,13
279261,19561,14,2021-11-21,20
279262,8470,82,2021-09-11,30
279263,11602,9,2020-11-07,12
279264,47069,71,2020-05-09,41
279265,16929,80,2022-05-27,16
279266,15976,65,2020-04-23,39
279267,8503,75,2021-12-07,26
279268,34743,3,2021-04-21,2
279269,499,45,2023-09-15,1
279270,24147,70,2021-07-04,36
279271,8048,22,2020-01-29,32
279272,26770,77,2023-10-12,16
279273,12412,15,2022-03-03,23
279274,31400,95,2022-02-03,25
279275,30719,54,2023-01-10,21
279276,13494,29,2022-09-15,21
279277,47703,59,2021-03-05,43
279278,23651,22,2022-10-14,23
279279,18392,47,2020-01-23,5
279280,13848,16,2022-04-10,15
279281,3287,4,2023-08-26,46
279282,7658,2,2020-09-24,10
279283,43308,27,2021-09-10,41
279284,6819,3,2022-02-16,50
279285,41663,55,2021-05-20,27
279286,19875,27,2020-06-03,11
279287,46161,28,2020-07-04,29
279288,30158,96,2020-04-22,15
279289,2854,23,2021-03-27,1
279290,47277,20,2022-11-15,13
279291,16517,99,2023-09-15,46
279292,29337,8,2021-11-05,5
279293,25070,83,2021-12-29,13
279294,31944,11,2021-03-23,16
279295,6945,7,2021-09-17,13
279296,37845,20,2020-12-30,43
279297,17837,89,2021-10-16,30
279298,22578,27,2022-10-14,37
279299,20929,54,2023-08-07,33
279300,21369,4,2023-08-03,15
279301,4937,36,2023-05-30,23
279302,8089,95,2022-03-28,6
279303,48226,49,2022-07-17,42
279304,38299,59,2023-12-04,1
279305,48514,22,2020-10-12,10
279306,49794,35,2020-08-25,46
279307,20602,72,2020-04-22,18
279308,15934,53,2022-07-05,22
279309,36895,32,2022-01-21,35
279310,19439,3,2023-11-12,4
279311,11147,40,2021-10-07,39
279312,28852,60,2023-10-03,9
279313,35420,57,2020-06-21,45
279314,6665,3,2023-05-15,16
279315,42444,7,2021-05-18,4
279316,24806,70,2020-07-21,35
279317,23594,31,2022-06-01,29
279318,15497,56,2020-06-01,11
279319,22372,74,2022-12-14,10
279320,44849,70,2022-03-21,48
279321,40783,94,2021-09-18,12
279322,17923,66,2020-03-02,12
279323,834,72,2021-01-01,30
279324,23438,7,2023-03-26,1
279325,11967,82,2021-05-01,14
279326,29957,56,2023-09-05,3
279327,33104,48,2023-06-16,42
279328,21811,89,2023-07-24,5
279329,4731,30,2021-03-14,8
279330,14197,44,2020-07-09,8
279331,40584,71,2022-12-01,40
279332,49523,16,2020-12-04,23
279333,43319,8,2023-11-22,16
279334,17028,73,2021-04-18,41
279335,39483,55,2022-12-05,35
279336,23961,68,2020-10-12,23
279337,12114,31,2022-06-12,5
279338,25900,54,2023-05-07,3
279339,38218,33,2020-12-29,42
279340,19192,34,2023-10-13,33
279341,40748,33,2023-01-24,46
279342,34253,2,2022-08-14,12
279343,44843,49,2020-08-06,9
279344,45860,52,2023-03-26,8
279345,16969,75,2022-04-24,29
279346,49913,17,2020-07-24,8
279347,22682,77,2021-02-12,25
279348,14847,35,2023-05-16,46
279349,40953,59,2023-10-14,14
279350,14158,5,2023-06-25,10
279351,43726,26,2020-01-09,9
279352,24899,31,2020-11-10,46
279353,43722,64,2022-01-10,34
279354,25596,38,2020-03-13,19
279355,19482,70,2021-08-15,37
279356,12792,50,2022-08-08,38
279357,12427,26,2023-09-06,37
279358,13841,13,2020-02-01,24
279359,35737,12,2023-06-04,22
279360,35194,10,2023-12-03,28
279361,41545,81,2022-01-02,18
279362,38307,44,2023-01-22,33
279363,40364,59,2021-04-27,19
279364,8677,88,2020-01-26,1
279365,18334,37,2021-01-20,30
279366,23934,11,2022-12-08,22
279367,3331,50,2020-10-30,1
279368,42462,44,2023-06-29,14
279369,38309,28,2021-04-11,37
279370,14414,28,2023-03-21,50
279371,47422,79,2022-09-03,5
279372,24471,86,2020-09-12,43
279373,9324,97,2021-07-20,13
279374,20447,21,2020-10-14,8
279375,26013,7,2020-08-27,18
279376,42825,15,2021-08-05,20
279377,2964,44,2021-05-02,44
279378,9269,7,2020-05-04,26
279379,32779,55,2021-04-01,26
279380,31768,46,2020-12-05,38
279381,49455,86,2022-08-12,47
279382,35699,81,2023-09-04,19
279383,8188,57,2023-11-27,11
279384,13641,75,2021-12-30,35
279385,8729,71,2022-05-29,42
279386,11356,55,2020-01-07,11
279387,9040,71,2022-01-12,31
279388,29260,38,2021-01-11,48
279389,17218,75,2022-11-06,6
279390,8452,62,2023-07-18,23
279391,15334,79,2020-01-22,40
279392,48356,52,2022-03-11,14
279393,1038,58,2022-06-15,6
279394,4152,40,2023-07-18,45
279395,14035,30,2020-05-09,50
279396,39265,45,2021-10-04,32
279397,24345,3,2022-10-29,13
279398,40097,16,2023-06-16,29
279399,16429,52,2023-05-23,11
279400,19284,6,2022-11-15,22
279401,49737,88,2022-04-03,43
279402,7311,60,2023-03-05,48
279403,5584,86,2020-07-04,24
279404,40040,73,2023-04-06,15
279405,28963,51,2021-05-20,10
279406,8832,15,2022-10-19,44
279407,7559,39,2020-02-24,13
279408,1715,75,2021-02-25,2
279409,44122,92,2022-09-23,8
279410,47402,91,2023-05-23,20
279411,2944,72,2020-08-06,31
279412,49604,37,2022-08-10,14
279413,30932,53,2023-04-29,42
279414,42410,23,2022-11-10,2
279415,48151,74,2020-11-08,29
279416,25258,9,2022-01-03,21
279417,37417,49,2023-12-19,5
279418,4057,61,2021-05-02,33
279419,35408,100,2021-12-19,17
279420,23489,11,2022-06-10,30
279421,46707,82,2022-01-10,13
279422,15116,93,2020-10-07,29
279423,29806,26,2021-12-10,44
279424,7904,76,2021-02-22,6
279425,27391,94,2023-03-03,12
279426,39903,31,2022-12-09,37
279427,10655,10,2020-08-13,21
279428,33541,84,2021-11-04,19
